exp,plate,genotype,rep,label,pixel,mm
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0258-0167-0118:129.00 s,45.734,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0257-0167-0118:128.50 s,45.734,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0256-0167-0118:128.00 s,45.734,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0255-0168-0118:127.50 s,44.629,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0254-0168-0118:127.00 s,44.629,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0253-0168-0118:126.50 s,44.629,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0252-0168-0119:126.00 s,43.63,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0251-0168-0119:125.50 s,43.63,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0250-0168-0111:125.00 s,43.63,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0249-0168-0111:124.50 s,43.63,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0248-0169-0110:124.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0247-0169-0110:123.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0246-0169-0110:123.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0245-0169-0110:122.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0244-0169-0110:122.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0243-0169-0110:121.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0242-0169-0110:121.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0241-0169-0110:120.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0240-0169-0110:120.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0239-0169-0110:119.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0238-0169-0110:119.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0237-0169-0110:118.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0236-0169-0110:118.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0235-0169-0110:117.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0234-0169-0110:117.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0233-0169-0110:116.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0232-0169-0110:116.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0231-0169-0110:115.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0230-0169-0110:115.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0229-0169-0110:114.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0228-0169-0110:114.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0227-0169-0110:113.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0226-0169-0110:113.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0225-0169-0110:112.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0224-0169-0110:112.00 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0223-0169-0110:111.50 s,41.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0222-0171-0110:111.00 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0221-0171-0110:110.50 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0220-0171-0110:110.00 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0219-0171-0110:109.50 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0218-0171-0110:109.00 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0217-0171-0110:108.50 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0216-0171-0110:108.00 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0215-0171-0110:107.50 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0214-0171-0110:107.00 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0213-0171-0110:106.50 s,38.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0212-0171-0110:106.00 s,37.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0211-0171-0110:105.50 s,37.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0210-0171-0110:105.00 s,37.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0209-0172-0110:104.50 s,36.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0208-0172-0110:104.00 s,36.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0207-0172-0110:103.50 s,36.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0206-0172-0110:103.00 s,36.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0205-0172-0110:102.50 s,36.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0204-0172-0110:102.00 s,36.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0203-0172-0110:101.50 s,36.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0202-0172-0110:101.00 s,36.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0202-0172-0110-1:101.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0201-0172-0110:100.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0200-0172-0110:100.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0199-0172-0110:99.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0198-0172-0110:99.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0197-0172-0110:98.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0196-0172-0110:98.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0195-0172-0110:97.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0194-0172-0110:97.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0193-0172-0110:96.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0192-0172-0110:96.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0191-0172-0110:95.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0190-0172-0110:95.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0189-0172-0110:94.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0188-0172-0110:94.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0187-0172-0110:93.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0186-0172-0110:93.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0185-0172-0110:92.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0184-0172-0110:92.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0183-0172-0110:91.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0182-0172-0110:91.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0181-0172-0110:90.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0180-0172-0110:90.00 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0179-0172-0110:89.50 s,35.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0178-0173-0110:89.00 s,34.634,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0177-0173-0110:88.50 s,34.634,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0176-0174-0110:88.00 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0175-0174-0110:87.50 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0174-0174-0110:87.00 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0173-0174-0110:86.50 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0172-0174-0110:86.00 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0171-0174-0110:85.50 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0170-0174-0110:85.00 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0169-0174-0110:84.50 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0168-0174-0110:84.00 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0167-0174-0110:83.50 s,32.636,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0166-0174-0110:83.00 s,31.637,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0165-0174-0110:82.50 s,31.637,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0164-0174-0110:82.00 s,31.637,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0163-0174-0110:81.50 s,31.637,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0162-0175-0110:81.00 s,30.638,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0161-0175-0110:80.50 s,30.638,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0160-0175-0110:80.00 s,30.638,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0159-0175-0110:79.50 s,30.638,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0158-0175-0110:79.00 s,30.638,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0157-0175-0110:78.50 s,30.638,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0156-0175-0110:78.00 s,30.638,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0155-0175-0110:77.50 s,29.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0154-0175-0110:77.00 s,29.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0153-0176-0110:76.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0152-0176-0110:76.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0151-0176-0110:75.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0150-0176-0110:75.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0149-0176-0110:74.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0148-0176-0110:74.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0147-0176-0110:73.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0146-0176-0115:73.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0145-0176-0115:72.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0144-0176-0115:72.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0143-0176-0115:71.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0142-0176-0115:71.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0141-0176-0115:70.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0140-0176-0115:70.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0139-0176-0115:69.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0138-0176-0115:69.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0137-0176-0115:68.50 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0136-0176-0115:68.00 s,27.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0135-0177-0115:67.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0134-0177-0115:67.00 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0133-0177-0115:66.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0132-0177-0115:66.00 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0131-0177-0115:65.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0131-0177-0112:65.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0130-0177-0112:65.00 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0129-0177-0112:64.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0128-0177-0112:64.00 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0127-0177-0112:63.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0126-0177-0112:63.00 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0125-0177-0112:62.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0124-0177-0112:62.00 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0123-0177-0112:61.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0122-0177-0112:61.00 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0121-0177-0112:60.50 s,26.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0120-0178-0112:60.00 s,24.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0119-0178-0112:59.50 s,24.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0118-0178-0112:59.00 s,24.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0117-0178-0112:58.50 s,24.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0116-0178-0112:58.00 s,24.616,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0115-0178-0113:57.50 s,23.74,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0114-0178-0113:57.00 s,23.74,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0113-0178-0113:56.50 s,23.74,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0112-0178-0113:56.00 s,23.74,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0111-0178-0113:55.50 s,23.74,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0110-0178-0115:55.00 s,23.74,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0109-0178-0115:54.50 s,23.74,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0108-0178-0109:54.00 s,23.74,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0107-0179-0109:53.50 s,21.651,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0106-0179-0109:53.00 s,21.651,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0105-0180-0109:52.50 s,20.654,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0104-0180-0109:52.00 s,20.654,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0103-0180-0109:51.50 s,20.654,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0102-0180-0109:51.00 s,20.654,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0101-0180-0109:50.50 s,20.654,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0100-0180-0109:50.00 s,20.654,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0099-0180-0109:49.50 s,20.654,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0099-0181-0112:49.50 s,20.769,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0098-0181-0112:49.00 s,20.769,
1,A,pif3 gi2,1,2016pif3gi2exp1A_pif3gi2.avi:0097-0181-0112:48.50 s,20.769,
